95,86.18730163574219
100,86.27570343017578
90,86.7197036743164
85,87.30549621582031
80,88.1249008178711
75,88.18589782714844
60,89.16179656982422
70,89.63050079345703
65,90.2969970703125
55,91.60469818115234
50,92.01679992675781
45,92.45899963378906
40,96.66690063476562
35,96.74500274658203
30,97.04630279541016
600,98.56289672851562
15,98.59210205078125
595,98.62989807128906
590,99.18769836425781
585,99.72779846191406
25,99.83899688720703
580,99.99330139160156
570,100.63490295410156
575,100.81069946289062
565,101.41889953613281
20,101.71929931640625
560,102.4198989868164
555,103.22669982910156
550,103.24739837646484
545,104.69629669189453
10,104.7605972290039
540,104.89920043945312
535,106.02880096435547
530,107.7594985961914
520,107.9572982788086
525,108.37660217285156
515,110.25129699707031
500,110.92790222167969
510,113.85919952392578
999,-2
