100,101.80390167236328
95,102.0551986694336
90,102.48179626464844
85,103.23480224609375
80,103.42769622802734
00,103.54350280761719
75,104.42489624023438
65,104.60690307617188
70,105.10980224609375
55,106.98519897460938
60,107.12529754638672
50,108.40769958496094
45,109.92669677734375
40,110.53260040283203
35,112.15129852294922
30,113.33769989013672
25,115.28040313720703
20,115.34190368652344
15,115.76809692382812
590,120.00579833984375
600,120.00589752197266
10,120.34380340576172
595,120.37570190429688
585,120.3948974609375
580,120.99500274658203
575,121.5469970703125
570,121.6250991821289
560,122.25659942626953
565,122.6875
555,124.20909881591797
545,125.32350158691406
540,125.56279754638672
550,125.7040023803711
535,126.67900085449219
525,127.65290069580078
530,130.39149475097656
520,130.79710388183594
510,131.92660522460938
515,132.46270751953125
500,134.15859985351562
999,-2
