100,90.56420135498047
95,90.75199890136719
90,91.40119934082031
00,91.91919708251953
85,92.19619750976562
80,92.43509674072266
75,93.36329650878906
70,93.6677017211914
65,95.13960266113281
60,95.8584976196289
55,97.08480072021484
50,98.41470336914062
45,99.23539733886719
40,100.36479949951172
35,101.32550048828125
30,101.82990264892578
25,102.33609771728516
600,103.52269744873047
595,103.63710021972656
590,103.88140106201172
585,104.17459869384766
580,104.46150207519531
575,104.97650146484375
570,105.26750183105469
500,105.44159698486328
565,106.07559967041016
20,106.57689666748047
560,107.12259674072266
555,107.83470153808594
545,108.59380340576172
550,108.78710174560547
540,108.99109649658203
15,111.03579711914062
535,111.27020263671875
520,111.76830291748047
525,112.693603515625
10,113.12079620361328
530,113.4301986694336
515,113.73390197753906
510,117.64189910888672
999,-2
