100,91.83580017089844
95,92.15899658203125
90,92.90640258789062
85,93.04650115966797
00,93.30110168457031
80,93.92060089111328
75,94.61139678955078
70,95.18150329589844
65,95.77269744873047
60,96.25440216064453
55,96.78189849853516
50,98.14810180664062
45,99.20369720458984
30,100.51750183105469
40,100.81590270996094
35,101.13809967041016
25,102.97149658203125
20,104.70580291748047
15,105.79019927978516
600,106.43879699707031
595,106.493896484375
590,106.63939666748047
585,107.24980163574219
580,107.49870300292969
575,108.11360168457031
570,108.54859924316406
560,108.89959716796875
565,108.91010284423828
555,110.6281967163086
10,110.81060028076172
550,111.1769027709961
545,111.68509674072266
535,112.5905990600586
520,112.87930297851562
540,113.06109619140625
530,113.29080200195312
525,116.02729797363281
515,117.49829864501953
510,118.63839721679688
999,-2
500,-2
