100,71.61650085449219
00,71.91329956054688
95,71.9280014038086
90,72.14340209960938
85,72.635498046875
80,73.62110137939453
70,73.77850341796875
75,73.92919921875
60,75.50689697265625
55,75.84839630126953
50,75.86710357666016
65,76.03759765625
45,77.056396484375
30,79.0916976928711
40,79.13249969482422
600,79.8031005859375
595,79.9175033569336
25,79.99469757080078
590,80.03510284423828
20,80.24819946289062
35,80.25859832763672
585,80.57119750976562
580,81.0094985961914
575,81.3678970336914
570,81.7302017211914
560,82.28230285644531
565,82.4801025390625
555,83.01399993896484
550,83.35030364990234
540,84.20429992675781
535,85.03079986572266
525,86.32730102539062
10,86.66010284423828
15,86.84400177001953
530,87.4542007446289
520,87.87989807128906
515,89.5010986328125
500,90.2333984375
545,-2
999,-2
510,-2
