95,85.87560272216797
100,85.89510345458984
90,86.3468017578125
85,86.67320251464844
80,87.06649780273438
75,88.47679901123047
70,89.71990203857422
60,89.8812026977539
65,90.27559661865234
00,90.68119812011719
55,91.70120239257812
50,91.82769775390625
45,91.9738998413086
40,94.46589660644531
30,94.6239013671875
35,95.38279724121094
600,98.6010971069336
595,98.95449829101562
590,99.00360107421875
25,99.15039825439453
585,99.43370056152344
500,100.0093002319336
580,100.13500213623047
575,100.26570129394531
20,100.71060180664062
560,100.81340026855469
570,100.95960235595703
565,101.75460052490234
15,102.2136001586914
555,102.72200012207031
550,103.44629669189453
10,103.4728012084961
540,104.9302978515625
545,105.1884994506836
535,106.533203125
525,106.95819854736328
530,108.38490295410156
520,108.54550170898438
515,110.75759887695312
510,112.72360229492188
999,-2
