100,87.22689819335938
95,87.29830169677734
85,87.793701171875
90,87.80860137939453
80,88.83940124511719
75,89.1167984008789
70,89.72419738769531
65,89.98069763183594
60,90.2332992553711
55,91.002197265625
50,92.59459686279297
45,93.26969909667969
40,95.05180358886719
35,96.16929626464844
30,96.21510314941406
25,97.70179748535156
20,99.46730041503906
15,99.68280029296875
600,104.27429962158203
595,104.427001953125
500,104.518798828125
585,104.58650207519531
590,104.59480285644531
580,104.88009643554688
575,105.02159881591797
570,105.91439819335938
565,106.2477035522461
560,106.84850311279297
10,107.52860260009766
545,107.8301010131836
555,107.88590240478516
550,108.01580047607422
540,109.14830017089844
530,110.73560333251953
535,110.98030090332031
525,112.1083984375
520,112.60970306396484
515,114.4229965209961
510,115.46820068359375
999,-2
