100,67.87930297851562
95,67.9020004272461
85,68.40339660644531
90,68.61360168457031
80,69.26029968261719
75,69.29740142822266
70,69.69390106201172
65,70.29060363769531
55,70.7074966430664
60,70.90489959716797
50,72.28800201416016
45,72.58609771728516
40,72.83920288085938
35,75.12239837646484
20,76.10230255126953
25,76.17279815673828
15,77.42759704589844
30,77.82579803466797
00,78.91529846191406
600,79.2958984375
595,79.47699737548828
585,79.69059753417969
590,79.70950317382812
580,80.1801986694336
575,80.466796875
570,80.96600341796875
565,81.05039978027344
560,81.4175033569336
500,81.70570373535156
550,81.71309661865234
10,81.87870025634766
555,82.0614013671875
545,83.02559661865234
540,83.43689727783203
530,83.89550018310547
535,84.10530090332031
525,85.38140106201172
520,85.8323974609375
510,87.48639678955078
515,89.45570373535156
999,-2
