100,105.89360046386719
95,106.42749786376953
90,107.03849792480469
85,107.41470336914062
80,108.2582015991211
75,108.45230102539062
70,108.73079681396484
65,110.31449890136719
60,111.46980285644531
55,111.7031021118164
50,112.54550170898438
00,113.35430145263672
40,115.15899658203125
45,115.21640014648438
30,118.16799926757812
25,119.80750274658203
15,120.0698013305664
10,120.30860137939453
35,120.40509796142578
20,120.82350158691406
590,125.15769958496094
595,125.24230194091797
600,125.6875991821289
585,125.98829650878906
580,126.03510284423828
575,127.10600280761719
570,127.36940002441406
565,127.7073974609375
560,128.0491943359375
555,129.8350067138672
550,130.25270080566406
545,130.668701171875
540,131.52479553222656
500,131.82879638671875
530,132.99549865722656
535,133.14480590820312
520,136.0167999267578
525,136.60650634765625
515,139.61990356445312
999,-2
510,-2
